sample,fastq_1,fastq_2,fastq_barcode,fastq_1_md5,fastq_2_md5,fastq_barcode_md5
ERR10900955,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/055/ERR10900955/ERR10900955_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/055/ERR10900955/ERR10900955_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/055/ERR10900955/ERR10900955.fastq.gz,cd67cc1aaf8d8456574f16f1edb99ede,50cc018bebc48dc6d07dd90334da2f7f,e56d7a4f8131bc2dc71a790172b464da
ERR10900957,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/057/ERR10900957/ERR10900957_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/057/ERR10900957/ERR10900957_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/057/ERR10900957/ERR10900957.fastq.gz,e3904c41951c5a084dbcfe6bb58bfe0c,3f260e6d7ff5f505ec3bdd444ee422cf,350f2ea4aff220fc17d1e6b6d015e6ff
ERR10900960,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/060/ERR10900960/ERR10900960_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/060/ERR10900960/ERR10900960_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/060/ERR10900960/ERR10900960.fastq.gz,501ec369cf65baffb83c55204529b7ad,94eb9649317cadf8f42d0dc409e8507a,2e0d1e65c5d9e076b710c84cccf71640
ERR10900961,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/061/ERR10900961/ERR10900961_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/061/ERR10900961/ERR10900961_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/061/ERR10900961/ERR10900961.fastq.gz,23c81504ab15303c81ae975f6b339cb6,c196e4a32340f196002df98d12c269ba,447912d8670e91c90b43a184644ddf9f
ERR10900962,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/062/ERR10900962/ERR10900962_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/062/ERR10900962/ERR10900962_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/062/ERR10900962/ERR10900962.fastq.gz,421bca9ceaeec4eb9da041330026a587,6e64dd79da8a04e96ac468942baf3b67,04e549f4cbd623e07bf1efc85c9ad2e7
ERR10900963,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/063/ERR10900963/ERR10900963_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/063/ERR10900963/ERR10900963_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/063/ERR10900963/ERR10900963.fastq.gz,4376ce1c738a1140750c54ae0807012d,0734f7cfa6b4661c4f79d3ae16561e6d,d7bfd7f3add787b0f86ad60f90d389c1
ERR10900969,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/069/ERR10900969/ERR10900969_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/069/ERR10900969/ERR10900969_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/069/ERR10900969/ERR10900969.fastq.gz,ebcead57f357e9ebf6e02936ea67452f,a8027f3e22768cc5d9515d7256c31d75,c8882da6ea1b501b7898bbf8334aca06
ERR10900976,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/076/ERR10900976/ERR10900976_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/076/ERR10900976/ERR10900976_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/076/ERR10900976/ERR10900976.fastq.gz,1f7d47a1f2c7d36edfc80d3c1640330a,280b9e37e4659740d6e6d37de9ba0ade,e07f16a0f8da114f0978580d36f54351
ERR10900981,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/081/ERR10900981/ERR10900981_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/081/ERR10900981/ERR10900981_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/081/ERR10900981/ERR10900981.fastq.gz,e48f9dd6c1451131be18fe5921eea60a,9918b65f31e74d7875ea2579d7573759,118dc91f80b6d2945e59fd61d7dad758
ERR10900982,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/082/ERR10900982/ERR10900982_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/082/ERR10900982/ERR10900982_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/082/ERR10900982/ERR10900982.fastq.gz,f976515e17c917b5ebee49a63c504656,5f2d8d3679c6f3da473e3945a024d93d,8a65c5080a5d88bb827152bb7c6b50b9
ERR10900983,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/083/ERR10900983/ERR10900983_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/083/ERR10900983/ERR10900983_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/083/ERR10900983/ERR10900983.fastq.gz,f1d22b3830c8c6543c1588a63a906c4c,83d7c04a1592d5a4ec3b2a42c1a84fd5,1f1dfc1ac1786fde9f0573eb91a9b303
ERR10900985,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/085/ERR10900985/ERR10900985_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/085/ERR10900985/ERR10900985_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/085/ERR10900985/ERR10900985.fastq.gz,25a87ce4c5397118d92955ae64ab7c45,039a5aa093e1dc2df20f55b48b2ecfe0,43d237f742a3dc76a247551634aa18e6
ERR10900986,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/086/ERR10900986/ERR10900986_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/086/ERR10900986/ERR10900986_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/086/ERR10900986/ERR10900986.fastq.gz,451cccaf208bd97afa1cb98bc9ace4d1,f5398d0f9477e7b2e9f6e7e82b171785,c595518e3f833b1e6477709d103f2660
ERR10900989,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/089/ERR10900989/ERR10900989_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/089/ERR10900989/ERR10900989_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/089/ERR10900989/ERR10900989.fastq.gz,20dd8ac2198b7757ae5998ea89659409,6387e19f21d4486506e59d9dc2a36a72,3dcc4962978f8c7313484cb92d340ac7
ERR10900992,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/092/ERR10900992/ERR10900992_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/092/ERR10900992/ERR10900992_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/092/ERR10900992/ERR10900992.fastq.gz,73e4aa62b83249c44cf7240a37331082,314e006cd2275eeaa3e5ab0dce03a490,8ae7d1198aada751a66d5389409d8fb7
ERR10900996,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/096/ERR10900996/ERR10900996_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/096/ERR10900996/ERR10900996_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/096/ERR10900996/ERR10900996.fastq.gz,c8ced35adeac0196de65a57602881d1c,260cc8f996afd5135a834fcf022be212,11b3cb72f89e37bcbdc143f0179520ac
ERR10900997,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/097/ERR10900997/ERR10900997_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/097/ERR10900997/ERR10900997_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/097/ERR10900997/ERR10900997.fastq.gz,752628aeff00bf20160604e60ad7249e,a8cc11487f8e177a1cfcef9275fddb1c,81efa14d3c902232b4a82acb420663ca
ERR10901000,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/000/ERR10901000/ERR10901000_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/000/ERR10901000/ERR10901000_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/000/ERR10901000/ERR10901000.fastq.gz,29209cd2afd4c0ec5a5db31b5f905edb,559789c5712dc10bf8b10c9df8a3baf3,3e2a29d291fe504f0ae144cdee5dbc85
ERR10901005,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/005/ERR10901005/ERR10901005_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/005/ERR10901005/ERR10901005_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/005/ERR10901005/ERR10901005.fastq.gz,c632e3d4a3dfc661009ecd5a3c2a90e0,e6b85cbb0ed3af104395e0f9eb03941b,ea49e084cbd461a49b4f43765a2913f9
ERR10901008,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/008/ERR10901008/ERR10901008_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/008/ERR10901008/ERR10901008_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/008/ERR10901008/ERR10901008.fastq.gz,6284e2af32d42caa5800f146b676aee6,0800905731eccdab123a8a412bdacc9d,a86e0ce852088d3b2f499d5a7b49bb61
ERR10901013,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/013/ERR10901013/ERR10901013_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/013/ERR10901013/ERR10901013_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/013/ERR10901013/ERR10901013.fastq.gz,c648836d87e87ce9ea17e67ecec436c4,a858ddab0429a5718684e5bc96b2f01e,f729c89d57432bd5d26933150b361e5a
ERR10901017,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/017/ERR10901017/ERR10901017_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/017/ERR10901017/ERR10901017_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/017/ERR10901017/ERR10901017.fastq.gz,68286777839184cf32278d80bba4bdf7,14d4642c4a69890787d8679256de1c57,96e91b792579f2a13a81b951398c3ad1
ERR10901018,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/018/ERR10901018/ERR10901018_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/018/ERR10901018/ERR10901018_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/018/ERR10901018/ERR10901018.fastq.gz,969138cebb80fbbea3d6df1cb9cbc142,be86537bc947179916e76519af1aca3d,be0388cd898f4449b0678d396ab239c2
ERR10901019,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/019/ERR10901019/ERR10901019_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/019/ERR10901019/ERR10901019_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/019/ERR10901019/ERR10901019.fastq.gz,16a5d0c6910d511efc168ec7999dda69,4a07b6bcc68d5880f613f325a4175337,41ba7e91252a066395098e511def48f6
ERR10901020,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/020/ERR10901020/ERR10901020_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/020/ERR10901020/ERR10901020_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/020/ERR10901020/ERR10901020.fastq.gz,d923414c7d3e9adaf7d711c6d8346bba,1f44018bda8c7affad44dd3f66b0fc40,831b16efe6d9a207de17041e0f9fe086
ERR10901023,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/023/ERR10901023/ERR10901023_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/023/ERR10901023/ERR10901023_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/023/ERR10901023/ERR10901023.fastq.gz,630930169b5f9bff1070f0f7dce7b926,66ac21d2b46111cd0b2b76b37decaffb,c51b5306cddada8e6ae7d1f02b2ee6d5
ERR10901027,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/027/ERR10901027/ERR10901027_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/027/ERR10901027/ERR10901027_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/027/ERR10901027/ERR10901027.fastq.gz,ad0dbe1fe0eccccc3b29c9ae35521a0e,f84adaeba4364d860ab15766c0b70c61,66507264bfb6320be5f9b39a7381b104
ERR10901028,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/028/ERR10901028/ERR10901028_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/028/ERR10901028/ERR10901028_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/028/ERR10901028/ERR10901028.fastq.gz,a3cdd6f12d7b13cbab662f3348f17b56,62f4209b5e26bc1eec0e1576aa454f7e,7956ba69f32aad82b6fe2136781f02dd
ERR10901031,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/031/ERR10901031/ERR10901031_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/031/ERR10901031/ERR10901031_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/031/ERR10901031/ERR10901031.fastq.gz,4ad78da30b89e1bd1216e1a4b97fa678,bc0d0a0e1ee223d56f664d03c6c45ba0,d11b80868a2ab7ae885f610464919a23
ERR10901036,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/036/ERR10901036/ERR10901036_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/036/ERR10901036/ERR10901036_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/036/ERR10901036/ERR10901036.fastq.gz,8b55c72248344445b026873ea6563eeb,864659e1118f1dce28bc4e1026bb71e2,b060a7e50ae51a5e09887d56fecd6355
ERR10901041,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/041/ERR10901041/ERR10901041_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/041/ERR10901041/ERR10901041_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/041/ERR10901041/ERR10901041.fastq.gz,da966b1d69b7ef51603929984b37e341,4fa1ef79f2f9488b163ba4a321aae1ac,2339f372c7e53036e032e1cd227e6982
ERR10901044,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/044/ERR10901044/ERR10901044_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/044/ERR10901044/ERR10901044_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/044/ERR10901044/ERR10901044.fastq.gz,24d6ffeeb9b986b7324ddd4c36da1f27,b9eb44752eff04b500dd63ed745fca15,12cd895e4785573f05a9d67cce2cdf8b
ERR10901046,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/046/ERR10901046/ERR10901046_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/046/ERR10901046/ERR10901046_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/046/ERR10901046/ERR10901046.fastq.gz,5809b5dee211fa56ac588c11eb8cb750,f7a9c9c24631db4bf1c3ebc6e7687dc3,1d9cd788c2d65a0b212ea85307b4c61f
ERR10901047,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/047/ERR10901047/ERR10901047_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/047/ERR10901047/ERR10901047_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/047/ERR10901047/ERR10901047.fastq.gz,b25464422572ce1835b44259318168cc,d4ca6703c649cd8c0580f1ae7f4cfcec,e1331315d3d71ca632fbbad9faa8f136
ERR10901048,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/048/ERR10901048/ERR10901048_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/048/ERR10901048/ERR10901048_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/048/ERR10901048/ERR10901048.fastq.gz,55b55d1bfb6e50143dc323eeab12d7be,5c62df5e503f7e1346d66078bc4270a7,25309074e81bbd60aa7864bde10143bc
ERR10901050,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/050/ERR10901050/ERR10901050_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/050/ERR10901050/ERR10901050_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/050/ERR10901050/ERR10901050.fastq.gz,23ee5c5d46ddf9fe5b73e0fbf46bba9f,b21f6a05163d09501029b20729e57113,0ebff1d56219d35232664be78ffb60ad
ERR10901052,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/052/ERR10901052/ERR10901052_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/052/ERR10901052/ERR10901052_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/052/ERR10901052/ERR10901052.fastq.gz,4e6b6b8d9fb41dc7c0a07d866dbd4889,7002be19a1d12074c389bca60e497f69,2054d333a7fa53a511d8e5fc6323bb11
ERR10901055,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/055/ERR10901055/ERR10901055_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/055/ERR10901055/ERR10901055_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/055/ERR10901055/ERR10901055.fastq.gz,e3ee7d7045b5694389b66b5538e5e8da,95165f86cc1b812d54686ad81afdebe7,2045ff9a8dbb08b378b3b86f664b4ace
ERR10901056,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/056/ERR10901056/ERR10901056_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/056/ERR10901056/ERR10901056_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/056/ERR10901056/ERR10901056.fastq.gz,099cc5d31f26bcab917b4cc06db3919f,6a7198ab813ecb36393caf55b5225b68,10b3497bb8dbb8beff99a9b42e8b96b9
ERR10901058,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/058/ERR10901058/ERR10901058_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/058/ERR10901058/ERR10901058_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/058/ERR10901058/ERR10901058.fastq.gz,2bc7fed3921c1630aa19c028c1be439e,180b044a6bd0b7e60c7d95c031d56ffe,fdd6ef12f712986b69a96138732a253a
ERR10901061,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/061/ERR10901061/ERR10901061_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/061/ERR10901061/ERR10901061_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/061/ERR10901061/ERR10901061.fastq.gz,1315f7b816f085b61bc05448a3ded10b,8116cee4cd2d18317dff477b1cfb757b,b88f733dc2842689cfa65661d21b766b
ERR10901064,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/064/ERR10901064/ERR10901064_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/064/ERR10901064/ERR10901064_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/064/ERR10901064/ERR10901064.fastq.gz,baf72c52b71a4cd32a7c52fa4591be58,5b789a77216b94f2217bb519bf360acb,cc13c03d122e702f4a0f7433093733be
ERR10901065,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/065/ERR10901065/ERR10901065_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/065/ERR10901065/ERR10901065_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/065/ERR10901065/ERR10901065.fastq.gz,d256c7321c4f69a982bf7e4dbbe86abc,a79f81bc7504dcd8ddc1a925aabaea5e,dfe7fc0d562bbed53b43ea72952102dc
ERR10901070,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/070/ERR10901070/ERR10901070_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/070/ERR10901070/ERR10901070_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/070/ERR10901070/ERR10901070.fastq.gz,f9b7f577976808c8c6b6effa5745ba3c,dde0b3bb55596b2105630415e5375a7c,f1b465a1e02c88bff72ef009fd7f0411
ERR10901072,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/072/ERR10901072/ERR10901072_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/072/ERR10901072/ERR10901072_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/072/ERR10901072/ERR10901072.fastq.gz,1941ccb2f525b5ff768397dfd8893731,5390ec89eb41aac40115f08ca796bce3,04ece0c2444942ccb7c23bcfac1a20b2
ERR10901079,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/079/ERR10901079/ERR10901079_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/079/ERR10901079/ERR10901079_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/079/ERR10901079/ERR10901079.fastq.gz,4dc76b702d01ab63ae5fead1407415c8,f7d1149ed3426e7e69594a539639b40b,8625e218ff22a137d8601207c641f03c
ERR10901083,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/083/ERR10901083/ERR10901083_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/083/ERR10901083/ERR10901083_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/083/ERR10901083/ERR10901083.fastq.gz,61903803cc3a63e95ca215b163772a36,01e4795f0142723218dd6646643bdf19,95debd56d0855285861d327ae668bb36
ERR10901084,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/084/ERR10901084/ERR10901084_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/084/ERR10901084/ERR10901084_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/084/ERR10901084/ERR10901084.fastq.gz,83e23ed0f4a92e56218e8c1f1ae4c172,0abb8a65c14e1af99b036b5ef7d49fc0,74df8d504269e48e2d76c71f824eaba2
ERR10901085,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/085/ERR10901085/ERR10901085_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/085/ERR10901085/ERR10901085_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/085/ERR10901085/ERR10901085.fastq.gz,93375cadb38496c11420f1a46fc122a9,237df0312ec0db3dfe278d66ebea8f7a,29ce7f87897727ad17fc93827bd86670
ERR10901087,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/087/ERR10901087/ERR10901087_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/087/ERR10901087/ERR10901087_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/087/ERR10901087/ERR10901087.fastq.gz,2770dd2ad2e4a52a5d2dd95a43db3ada,68442d575a1227a9bf6cd7a86fee4a5d,b0f8e0730c0ddb161e256acf2dd087b2
ERR10901088,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/088/ERR10901088/ERR10901088_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/088/ERR10901088/ERR10901088_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/088/ERR10901088/ERR10901088.fastq.gz,bb9a25b90b6096128525f0aa44a170fd,bc9f81e9701cf9f5daf67bb4975715d5,9c6586f61846e2d5bc5521fbe1debfe8
ERR10901089,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/089/ERR10901089/ERR10901089_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/089/ERR10901089/ERR10901089_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/089/ERR10901089/ERR10901089.fastq.gz,f955d7a9f6056752a7db1e2d71830be1,18b9038e918b4bff1453a05c29363886,682aa9ee40445865699162c17537c182
ERR10901093,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/093/ERR10901093/ERR10901093_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/093/ERR10901093/ERR10901093_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/093/ERR10901093/ERR10901093.fastq.gz,ba037dbf79ad3567c9a006985c8ca8bb,34527def98afe84f837b805f43ee901d,bdfaa8bfca138dd7893acc1277ff5403
ERR10901094,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/094/ERR10901094/ERR10901094_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/094/ERR10901094/ERR10901094_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/094/ERR10901094/ERR10901094.fastq.gz,b9cc360d708f8fffbef7229b63db92e3,67686a0b70f2c12c81c86b0b70064efa,6cd11cfe632294606b4e1e4bddc5c400
ERR10901095,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/095/ERR10901095/ERR10901095_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/095/ERR10901095/ERR10901095_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/095/ERR10901095/ERR10901095.fastq.gz,08a78f6a0fad8b5e516087068aed8585,f412caed606ca1a65bc87818d6c3a872,07d266f03a23cafe8d67b6e7166d8165
ERR10901096,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/096/ERR10901096/ERR10901096_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/096/ERR10901096/ERR10901096_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/096/ERR10901096/ERR10901096.fastq.gz,0904d30c29d275d03033ff9b956936c6,ad794155f9d07a001d77df1e8f8b80b9,999fe571b0b279d4240206deb5bddf31
